Minimum level:1
Runtime (sec):38.0563226000
Support network with minimum level
27 13
7 28
7 11
28 41
62 16
16 14
19 16
75 20
20 48
69 76
76 66
44 70
70 71
53 8
8 35
31 54
31 24
54 32
24 32
49 50
50 57
0 1
1 46
1 21
5 10
5 9
35 38
35 58
58 36
36 64
55 27
73 56
56 26
68 74
74 42
37 45
45 67
45 63
38 40
57 25
25 59
25 17
15 6
6 53
6 75
51 52
52 19
67 68
46 15
21 47
21 23
2 3
2 65
65 37
65 69
59 43
17 61
60 72
72 22
71 34
34 29
42 34
41 12
66 33
39 40
40 55
33 51
22 18
61 62
61 2
29 4
23 49
23 30
30 18
47 48
26 60
48 7
64 39
63 44
43 73
18 31
32 5
