Minimum level:2
Runtime (sec):23.7413455000
Support network with minimum level
15 55
15 26
55 24
26 75
25 16
16 37
53 54
54 46
71 72
72 30
33 34
34 42
8 13
75 69
75 76
69 79
76 36
21 52
52 22
51 48
48 4
47 3
3 43
3 27
80 51
60 6
6 33
6 11
19 17
19 20
17 45
20 49
37 38
38 63
79 80
49 35
49 67
35 21
35 66
67 62
58 32
32 41
31 57
57 8
90 88
88 81
87 64
64 5
45 23
45 71
42 22
22 14
66 61
65 60
63 87
85 10
85 86
86 73
77 78
78 74
27 29
29 19
2 47
2 56
56 80
24 25
59 65
23 59
50 58
73 12
74 28
28 1
0 2
84 40
40 68
39 89
89 53
81 31
70 82
82 85
18 9
41 18
5 46
46 83
30 77
68 44
62 50
61 62
36 84
4 39
4 7
83 70
44 90
43 15
