Minimum level:3
Runtime (sec):2.7395876000
Support network with minimum level
40 68
68 16
81 68
61 82
82 52
36 62
62 69
11 13
11 32
32 14
31 11
27 51
51 41
51 61
37 38
37 4
38 54
52 48
47 28
28 10
55 28
60 56
56 47
74 60
45 46
46 33
35 36
2 84
84 67
83 1
1 23
1 15
24 53
53 79
64 12
77 5
5 70
5 49
57 78
78 34
75 66
66 58
41 76
76 42
39 40
39 3
3 7
3 8
34 26
26 20
25 29
29 63
42 30
63 77
79 35
54 45
30 31
65 75
65 50
50 21
67 81
70 18
18 72
58 18
21 80
80 59
23 24
23 6
17 25
59 22
22 58
73 74
73 19
19 39
69 37
49 65
49 27
48 44
44 57
33 73
7 71
71 43
72 34
15 17
20 9
43 64
16 55
0 2
0 83
