Minimum level:2
Runtime (sec):15.2076036000
Support network with minimum level
48 12
59 63
63 11
75 60
60 5
53 76
76 16
36 54
54 8
15 43
15 17
43 57
43 55
17 71
0 21
21 67
21 23
49 30
49 61
30 35
61 50
61 69
74 32
32 46
67 68
68 20
37 42
42 38
44 42
52 44
55 56
56 36
35 1
1 31
22 59
58 13
10 14
57 58
50 62
69 70
31 3
70 4
62 7
47 73
47 6
73 77
6 78
39 27
27 28
33 40
40 34
51 48
66 52
34 74
77 51
28 26
26 22
78 26
20 18
18 33
71 72
72 9
7 41
41 38
29 49
29 24
24 47
65 66
38 64
64 10
46 22
25 29
3 15
3 39
23 25
23 53
4 19
4 45
45 65
19 37
19 75
16 2
