Minimum level:4
Runtime (sec):24.5998298000
Support network with minimum level
64 18
18 31
27 80
80 59
79 80
46 42
42 43
62 54
54 52
53 36
36 34
48 36
67 65
65 63
65 66
17 68
68 48
58 40
40 10
34 72
33 6
20 70
70 30
69 70
71 38
38 7
72 27
63 44
66 74
37 39
39 45
29 73
29 56
73 12
56 30
75 76
76 8
4 47
47 55
47 25
19 17
31 20
31 32
32 16
49 50
50 16
45 77
30 5
60 78
78 58
77 78
41 46
61 62
55 75
55 61
25 37
43 67
43 26
26 19
0 2
0 41
2 3
2 4
74 71
11 23
11 14
23 51
1 33
1 28
28 64
59 60
57 49
35 53
35 24
24 22
51 52
44 21
52 15
8 11
8 29
22 9
3 35
3 79
16 69
21 13
15 1
15 57
