Minimum level:6
Runtime (sec):6.5492788000
Support network with minimum level
57 27
27 43
27 63
65 66
66 58
52 56
56 45
19 77
19 57
77 78
11 69
11 14
69 15
69 70
35 47
35 36
47 51
36 54
29 1
1 33
1 73
0 71
71 83
71 81
67 68
68 40
50 26
26 24
54 62
62 30
61 62
31 52
30 79
37 39
37 72
39 55
39 38
72 19
83 84
84 37
17 18
18 12
3 11
82 20
20 16
44 20
81 29
81 82
2 22
22 3
21 5
59 41
41 67
51 60
60 61
45 32
32 23
49 46
46 13
42 50
43 28
63 31
63 64
73 25
73 74
25 59
25 6
74 10
75 76
76 48
33 35
86 24
24 16
48 34
34 49
85 86
23 21
55 65
38 9
7 17
16 80
80 4
79 75
15 85
15 42
70 58
78 8
6 7
40 28
28 2
53 44
64 40
58 53
