Minimum level:5
Runtime (sec):0.0705211000
Support network with minimum level
49 6
73 60
60 74
74 50
12 13
87 88
88 17
27 28
28 41
55 16
16 90
92 56
56 66
63 89
63 64
89 91
64 33
57 58
58 53
21 18
18 25
17 14
40 52
52 26
51 20
20 54
75 76
76 54
53 32
32 22
45 46
46 42
41 31
31 59
31 79
44 69
69 80
59 65
59 67
65 57
67 63
67 84
36 24
24 3
78 24
66 82
2 87
37 38
38 26
61 62
62 8
22 5
77 21
77 78
25 34
34 40
85 86
86 82
81 68
68 47
10 19
19 15
19 43
15 55
43 83
39 72
72 30
71 70
70 35
80 48
79 45
42 36
30 36
0 1
0 2
1 27
1 61
91 73
90 49
5 9
5 10
84 81
33 77
33 44
83 75
26 4
54 29
29 12
50 23
35 39
82 37
48 85
47 11
23 71
23 51
3 7
3 92
