Minimum level:2
Runtime (sec):0.0808194000
Support network with minimum level
74 13
88 76
76 52
75 8
8 31
8 11
37 73
73 67
81 82
81 24
82 38
24 28
23 22
22 64
31 45
45 83
46 36
36 15
35 18
18 50
1 30
30 78
29 37
47 89
47 32
89 90
89 48
32 19
0 2
2 27
2 3
83 55
55 59
87 84
84 33
65 88
59 66
66 80
26 60
60 42
48 54
54 34
53 4
4 43
4 75
86 56
56 26
68 56
80 47
79 72
72 29
77 78
78 38
27 49
49 53
28 14
25 85
85 86
90 35
33 20
20 62
19 1
39 46
52 40
64 58
58 16
57 58
34 41
62 81
61 70
70 63
69 51
51 65
51 71
40 44
6 87
43 7
63 39
21 57
21 23
67 74
16 68
42 12
41 77
71 79
71 9
38 5
15 6
3 69
3 17
17 25
17 10
50 61
44 21
