Minimum level:2
Runtime (sec):12.2537120000
Support network with minimum level
64 18
18 27
45 46
46 24
58 46
42 20
20 45
52 20
23 29
29 30
29 1
57 58
57 49
49 50
49 70
41 23
67 42
25 68
25 43
68 57
43 13
6 33
33 53
33 59
30 34
1 15
1 3
31 25
35 32
32 28
38 36
36 11
27 5
55 56
56 35
65 66
65 52
66 4
17 6
50 26
26 7
70 26
9 31
21 22
22 14
39 40
40 38
69 10
19 8
19 51
51 60
51 65
44 16
16 39
59 16
60 67
34 19
53 34
61 9
48 62
62 54
3 37
3 17
37 48
37 63
24 21
7 12
28 44
54 64
15 55
0 47
0 2
47 41
63 64
4 61
4 69
