Minimum level:1
Runtime (sec):119.0613033000
Support network with minimum level
2 23
23 38
29 30
30 43
65 66
65 53
66 61
53 20
53 54
19 3
3 25
74 50
50 22
70 60
60 67
69 70
75 76
76 65
42 76
7 10
67 48
48 9
51 68
68 42
62 52
52 57
37 59
59 75
38 31
39 24
24 21
6 40
40 11
55 56
56 12
63 64
63 35
64 58
35 37
47 69
47 33
33 45
58 13
57 46
46 7
54 46
25 55
44 28
28 14
31 36
31 15
36 32
15 18
15 5
43 44
49 73
73 74
61 62
26 16
16 8
71 72
72 26
20 29
45 34
34 6
27 17
17 19
22 63
4 49
18 32
41 51
41 27
32 71
1 41
1 4
21 1
21 47
0 2
0 39
