Minimum level:2
Runtime (sec):21.1075624000
Support network with minimum level
35 47
47 48
39 36
36 15
4 40
4 21
40 18
21 37
16 68
68 50
67 24
24 22
45 46
46 14
5 17
17 35
17 16
0 39
0 1
1 33
1 25
41 67
29 42
42 31
55 26
26 4
33 56
33 3
56 34
3 57
37 38
37 41
38 53
62 5
54 66
66 50
65 7
15 43
27 65
27 69
69 70
70 64
64 51
23 11
18 58
58 6
57 32
32 30
31 30
30 27
2 63
2 10
63 20
44 28
28 2
43 44
20 9
61 20
53 62
53 54
49 45
25 29
25 19
19 55
50 13
22 52
52 8
59 60
60 49
51 59
9 12
9 23
34 61
48 22
