Minimum level:1
Runtime (sec):321.6309365000
Support network with minimum level
28 20
20 8
19 62
62 7
61 22
22 16
21 47
47 76
79 4
82 80
80 74
51 67
67 65
75 54
54 79
76 19
59 48
48 73
17 60
17 27
60 53
27 18
27 31
18 46
46 42
45 64
64 10
63 28
73 74
74 40
33 43
33 41
43 44
41 35
57 71
71 72
40 34
29 1
1 68
78 30
30 39
35 56
42 50
39 25
52 32
32 14
5 33
53 9
72 75
8 58
58 26
16 70
65 52
68 77
31 38
31 57
69 15
15 23
15 2
70 11
25 3
3 5
3 6
26 12
44 55
55 66
2 51
77 78
77 59
56 13
81 82
66 45
6 36
36 17
34 63
50 21
49 24
24 29
0 69
23 49
23 37
37 61
38 81
