Minimum level:8
Runtime (sec):0.8895766000
Support network with minimum level
45 51
45 66
51 83
51 43
66 46
65 63
63 38
86 42
42 78
41 26
26 95
25 61
61 79
61 59
18 5
5 81
97 85
97 98
85 89
98 67
29 17
17 1
80 36
36 73
35 36
62 34
34 49
1 33
1 21
33 35
21 3
38 68
68 62
67 32
32 30
57 58
58 24
23 41
54 88
88 4
87 76
76 23
75 93
93 94
3 6
3 69
69 74
95 19
19 96
96 48
70 64
64 22
78 55
77 31
31 57
31 37
55 90
39 71
71 72
49 20
20 16
94 50
9 44
44 14
16 30
53 12
53 54
84 75
50 56
81 11
73 28
28 46
74 92
82 70
43 47
43 84
47 25
83 52
52 86
59 97
37 45
37 65
91 62
92 87
72 7
2 15
2 40
15 8
15 39
40 27
90 56
89 60
60 48
30 13
56 24
0 29
0 2
24 18
79 91
79 80
27 77
22 10
48 18
8 9
8 82
46 53
