Minimum level:3
Runtime (sec):4.9477214000
Support network with minimum level
35 29
35 41
29 59
29 30
41 36
27 2
2 31
67 28
28 49
53 68
53 63
68 54
63 65
63 33
59 43
30 21
4 18
18 53
73 74
74 62
61 57
57 46
0 69
0 67
69 27
25 71
71 37
56 26
26 9
46 80
80 14
79 80
78 76
76 70
17 23
23 73
86 66
66 34
44 82
82 72
81 82
47 40
40 4
87 50
50 48
85 88
88 86
72 56
70 38
38 10
37 8
54 84
84 55
83 48
48 58
32 42
42 44
36 51
39 52
52 47
51 60
60 81
43 44
31 83
15 16
16 75
58 32
65 86
34 64
64 15
45 61
45 5
49 1
49 87
1 39
1 3
6 17
3 35
3 22
22 6
77 78
21 77
24 20
20 7
19 13
19 24
62 19
33 34
55 45
55 85
9 12
9 11
75 79
75 25
