Minimum level:4
Runtime (sec):0.3538647000
Support network with minimum level
74 27
27 61
5 77
77 78
28 24
24 9
58 59
59 60
88 50
50 56
84 50
91 21
91 92
21 32
92 58
4 33
33 91
81 83
81 76
83 82
76 79
57 74
73 22
22 93
78 52
69 89
89 90
30 8
66 28
47 48
48 6
3 39
39 37
39 40
60 80
80 26
79 80
2 3
40 38
38 19
72 36
36 26
35 16
16 18
61 46
62 54
54 14
53 85
85 17
20 70
70 87
90 71
25 4
15 45
45 57
86 42
42 11
46 41
56 62
71 72
19 51
19 65
51 69
51 31
65 25
52 10
93 94
94 75
41 86
17 49
29 63
29 44
63 43
44 30
43 73
7 23
7 84
23 13
82 68
67 20
49 55
87 53
87 88
55 35
37 5
32 34
31 64
64 67
34 29
75 47
75 81
26 18
0 1
0 2
68 66
10 12
10 15
18 7
