Minimum level:4
Runtime (sec):0.0841205000
Support network with minimum level
45 33
45 46
33 17
46 76
19 15
15 41
15 4
75 10
76 39
18 16
16 52
34 16
43 19
57 44
57 58
44 40
58 40
39 78
78 20
77 37
37 11
5 29
29 55
29 51
48 28
28 7
35 21
21 8
26 36
36 60
17 65
17 66
65 68
66 35
68 27
67 23
23 69
23 25
73 61
73 74
61 43
74 30
55 56
56 73
1 3
32 24
24 54
63 24
53 64
64 18
54 30
49 71
71 70
59 48
60 62
30 34
62 12
41 47
4 67
4 57
69 63
25 26
51 45
22 32
31 22
20 38
38 13
11 14
11 31
47 49
52 20
0 1
0 2
2 6
2 5
40 9
70 50
50 72
72 75
6 42
42 77
27 53
27 59
