Minimum level:4
Runtime (sec):3.3971407000
Support network with minimum level
75 10
46 76
76 39
2 5
2 6
5 29
6 42
0 2
0 1
1 3
19 15
15 4
15 41
45 46
45 33
33 17
27 59
27 53
59 48
53 54
32 24
24 54
63 64
64 18
54 30
78 20
20 38
52 20
38 13
37 11
11 31
11 14
67 23
23 25
23 69
65 68
68 27
17 66
17 65
66 35
55 56
56 73
73 74
73 61
74 30
61 43
77 37
39 78
57 58
57 44
58 40
44 40
43 19
16 52
51 45
41 47
47 49
42 77
25 26
26 36
70 50
50 72
31 22
35 21
21 8
36 60
72 75
22 32
30 34
48 28
28 7
29 55
29 51
69 63
71 70
60 62
62 12
4 67
4 57
49 71
40 9
34 16
18 16
