Minimum level:2
Runtime (sec):0.0297056000
Support network with minimum level
52 36
36 75
56 36
42 49
49 38
1 3
1 39
39 47
39 45
53 12
75 54
54 7
34 76
76 32
32 6
38 50
50 73
37 58
58 46
57 66
66 19
65 8
8 37
8 71
27 23
23 67
10 28
28 61
41 42
46 51
45 4
4 5
62 41
73 74
44 14
55 65
69 70
70 56
33 34
30 20
20 13
47 40
26 16
16 10
17 16
43 18
18 2
72 44
61 53
61 62
5 55
5 57
67 68
22 48
48 15
40 27
15 64
64 25
63 1
25 17
68 26
74 24
24 11
31 69
31 22
21 9
71 72
19 31
19 60
60 33
59 52
51 29
29 21
11 35
11 30
35 59
0 63
0 43
