Minimum level:2
Runtime (sec):13.4033215000
Support network with minimum level
17 27
27 45
27 9
56 18
18 24
70 34
34 62
1 72
72 20
71 66
66 14
65 38
38 6
47 48
48 44
43 13
20 42
52 20
24 28
23 55
55 56
55 61
62 40
40 37
49 53
53 54
53 50
4 5
5 35
35 36
35 59
36 31
59 60
15 19
19 52
67 68
68 58
61 32
45 33
33 46
46 30
69 70
54 7
50 63
51 23
30 28
29 1
32 29
2 4
41 26
26 3
42 57
74 10
31 22
22 67
21 43
3 69
3 39
58 16
16 74
60 17
39 8
39 49
37 47
37 12
28 15
57 11
25 2
25 41
64 65
63 44
7 21
7 73
73 71
0 51
0 25
44 64
