Minimum level:4
Runtime (sec):0.0922942000
Support network with minimum level
69 10
93 70
70 82
80 94
94 15
31 53
53 23
83 32
32 18
68 84
84 44
86 34
34 35
33 28
28 58
49 50
50 42
29 30
30 6
1 55
55 77
55 93
42 69
41 46
46 49
79 80
54 80
36 40
40 16
39 22
22 33
77 78
78 29
3 86
85 57
57 27
91 61
61 66
61 21
45 92
92 65
20 36
35 17
35 45
6 8
51 3
51 87
87 52
0 37
0 74
37 47
74 1
73 39
19 59
59 85
43 38
38 88
66 62
62 44
64 54
24 54
52 48
48 89
75 76
76 12
71 72
72 13
9 81
81 14
2 19
2 91
47 25
47 75
88 16
23 60
23 51
60 24
89 95
95 43
95 96
18 90
90 63
82 56
63 7
63 64
7 24
96 26
26 11
27 67
67 41
15 20
56 71
17 9
17 83
44 5
65 79
21 73
21 31
58 68
16 4
25 2
