Minimum level:2
Runtime (sec):92.1783211000
Support network with minimum level
21 49
49 65
49 22
75 76
75 35
76 18
35 23
18 40
40 41
39 48
48 60
47 78
78 51
77 67
67 68
32 1
44 38
38 45
37 10
72 44
25 26
26 15
68 3
33 54
54 34
53 39
64 14
6 7
51 20
20 70
19 52
19 71
52 5
71 47
58 27
27 21
27 69
50 36
36 24
23 6
63 79
79 80
43 28
28 33
80 72
41 64
62 42
42 74
8 12
29 30
30 50
24 11
69 43
16 32
46 32
22 66
66 31
65 66
17 25
57 58
34 16
61 62
61 37
74 29
73 74
2 4
2 77
4 59
4 17
31 63
45 46
45 75
70 8
15 56
56 73
55 13
60 9
59 19
5 55
3 61
3 53
0 57
0 2
