Minimum level:2
Runtime (sec):19.2001947000
Support network with minimum level
2 29
2 49
29 51
49 57
49 73
3 53
3 20
53 63
20 27
19 16
16 70
15 6
6 23
6 10
0 69
69 2
57 58
58 1
1 50
1 39
50 46
39 72
24 40
40 28
72 4
71 26
26 11
10 18
18 38
28 18
9 33
33 34
33 32
51 52
51 59
52 14
59 21
65 25
65 66
25 71
25 41
66 61
27 81
81 36
80 30
30 13
34 30
37 3
38 76
76 12
75 62
62 60
41 19
70 8
73 17
17 31
78 74
74 64
23 43
23 56
43 9
56 24
55 54
54 44
63 67
60 42
21 79
21 47
32 80
35 36
36 15
42 82
82 68
61 75
31 45
31 35
44 78
45 46
46 37
68 22
67 5
64 7
79 48
48 22
77 78
22 55
47 77
47 65
