Minimum level:4
Runtime (sec):2.1255850000
Support network with minimum level
17 29
17 9
29 48
39 67
67 45
92 40
40 30
81 83
81 82
83 3
82 68
6 31
31 51
65 39
65 66
66 55
53 61
61 57
5 15
5 18
15 65
18 22
48 62
47 8
70 64
64 36
51 52
52 53
73 74
74 35
3 5
24 32
32 20
36 32
58 37
37 69
37 59
20 2
42 20
87 6
87 90
90 88
89 33
33 7
22 47
91 22
56 92
55 16
16 28
62 56
69 23
69 93
23 41
93 70
77 19
77 78
19 75
19 49
78 46
85 86
86 76
75 80
80 42
79 94
94 12
63 77
57 58
88 98
98 26
97 54
54 63
45 58
46 21
2 85
2 17
41 89
1 73
1 25
25 27
25 95
72 38
38 26
21 10
28 4
4 79
49 11
49 50
50 71
0 1
27 43
27 34
95 96
96 72
71 24
26 91
59 84
68 14
76 13
30 76
35 87
43 81
34 28
84 60
60 44
44 97
