Minimum level:3
Runtime (sec):31.4066781000
Support network with minimum level
40 26
26 32
25 47
47 17
63 35
35 24
75 64
64 62
59 76
76 52
68 60
60 20
0 25
0 1
1 49
1 5
72 14
43 67
67 68
79 80
80 19
37 38
37 73
38 9
73 74
32 44
44 65
19 11
3 39
39 33
53 54
54 12
45 30
30 15
49 50
50 46
69 70
69 57
70 31
57 58
57 7
15 21
15 41
17 29
29 2
29 53
21 18
18 27
31 22
31 78
22 6
78 32
77 55
55 56
28 74
74 63
56 48
27 28
27 69
58 48
48 62
34 36
36 23
24 10
23 8
7 51
51 71
51 61
52 42
42 77
33 66
33 43
20 40
12 13
2 4
41 16
62 72
71 59
16 34
4 45
66 34
46 3
65 37
61 79
61 75
