Minimum level:3
Runtime (sec):4.555416099959984
Support network with minimum level
42 56
56 57
55 35
35 50
39 41
41 44
41 42
79 80
80 40
68 46
46 10
66 28
28 36
53 28
61 54
54 8
18 62
62 29
82 36
36 21
73 77
77 74
81 82
76 72
72 30
11 14
11 13
22 38
38 16
37 38
25 20
20 24
27 26
26 78
40 53
31 67
67 55
65 66
65 61
24 12
23 71
71 79
74 70
70 22
69 4
4 43
4 33
78 34
47 48
48 9
32 48
58 32
50 73
52 50
34 22
33 17
17 7
59 81
51 60
51 52
60 18
49 39
43 65
44 58
21 11
29 6
6 37
6 31
30 15
57 45
45 47
45 68
16 5
1 51
2 69
2 64
64 3
63 75
75 76
75 2
3 23
3 59
19 63
19 25
0 19
0 1
15 27
15 49
