Minimum level:4
Runtime (sec):0.3279932000
Support network with minimum level
8 33
8 39
33 60
39 12
39 51
32 16
16 11
66 16
75 29
29 86
77 76
76 30
20 78
78 35
15 41
41 83
85 48
48 19
86 87
30 36
31 5
31 38
38 53
37 40
40 26
51 52
52 89
27 45
45 80
35 44
65 59
59 28
44 66
26 13
12 49
49 63
49 21
19 42
83 20
42 2
87 84
84 72
82 88
88 15
34 18
18 74
79 18
80 46
89 90
90 79
63 64
64 70
67 50
50 3
72 68
68 22
69 81
69 54
81 82
54 85
47 67
23 57
23 24
57 47
24 4
1 25
25 37
25 73
4 8
46 32
53 69
22 7
73 23
74 9
21 75
21 55
62 44
36 34
0 1
70 58
43 56
56 62
55 14
3 31
3 6
60 61
28 17
58 65
71 77
61 62
2 27
2 10
17 43
17 71
