Minimum level:4
Runtime (sec):0.0623565000
Support network with minimum level
0 67
0 43
67 61
43 75
43 65
19 33
19 53
33 55
53 54
64 68
68 79
61 1
16 20
20 7
55 56
56 52
51 21
21 45
18 49
49 50
78 44
44 26
75 76
76 22
39 40
40 34
10 12
17 71
71 77
71 72
66 46
46 89
25 9
9 24
77 78
52 18
69 83
83 70
26 8
62 54
54 38
88 80
80 16
4 57
57 28
50 69
87 48
48 16
79 88
84 62
2 3
2 73
73 29
73 74
72 25
47 87
37 59
59 84
15 30
30 58
70 47
36 60
60 19
85 5
85 86
86 2
45 66
65 51
42 23
23 27
22 42
29 81
29 41
74 31
24 32
27 36
1 6
1 85
6 15
6 17
89 10
31 90
90 14
32 63
82 64
63 64
38 13
81 37
81 82
41 4
34 11
35 39
28 18
58 35
