Minimum level:2
Runtime (sec):185.7216331000
Support network with minimum level
76 24
24 22
23 65
65 81
65 33
17 45
45 46
45 49
69 48
48 18
8 70
8 15
70 21
15 19
15 71
21 35
21 29
0 1
1 17
46 2
49 3
52 64
64 30
63 64
50 34
34 40
2 31
2 5
22 57
57 73
68 42
42 50
41 74
74 54
73 66
66 12
81 82
82 36
31 75
75 47
18 6
30 13
9 32
32 14
60 32
71 27
27 44
35 72
35 76
72 36
47 60
47 69
26 61
61 28
19 77
56 62
62 39
28 55
78 28
59 53
53 26
36 41
51 58
51 67
58 52
67 25
39 11
40 22
6 37
6 8
43 10
44 23
79 78
79 80
80 51
33 68
25 59
16 20
20 9
77 79
54 4
37 7
7 38
7 16
38 43
55 63
29 56
