Minimum level:3
Runtime (sec):3.9466122000
Support network with minimum level
49 10
49 59
59 50
84 49
74 83
83 51
4 47
4 23
47 19
23 36
46 17
17 24
17 77
52 20
20 18
19 21
21 34
29 55
55 9
55 56
71 72
72 30
1 26
1 4
26 15
56 11
51 57
57 58
40 58
58 12
45 52
16 46
35 41
41 6
36 76
24 7
77 78
68 39
39 79
76 5
75 16
81 82
82 18
78 38
37 60
60 2
50 13
7 61
61 31
18 84
66 54
54 73
69 54
80 70
70 48
33 81
34 27
30 28
67 25
25 63
25 71
27 68
27 65
65 53
79 62
79 80
43 44
44 28
48 66
15 3
3 33
63 64
63 43
64 75
32 38
38 22
31 32
31 14
42 40
62 40
5 45
5 29
0 1
0 67
73 37
73 74
6 42
53 35
53 69
28 22
22 8
