Minimum level:4
Runtime (sec):0.0595322000
Support network with minimum level
4 51
4 7
51 55
7 10
7 67
39 15
39 40
15 17
15 3
40 41
29 39
81 83
83 82
86 54
54 1
26 42
42 30
74 42
70 26
67 68
68 20
55 52
5 23
5 63
23 59
23 80
63 73
21 29
21 35
35 85
35 65
72 16
16 24
45 53
53 75
53 61
84 57
57 58
12 13
47 48
48 78
52 18
18 9
85 86
65 38
58 62
62 70
61 49
49 50
73 27
17 64
64 72
82 52
69 84
78 14
77 60
60 86
59 76
76 56
75 66
66 81
38 46
37 8
80 24
24 28
3 6
3 71
71 19
30 47
41 74
27 11
46 79
79 36
22 32
32 12
43 44
44 22
25 58
56 34
34 25
50 22
19 5
20 37
2 4
2 31
31 21
31 43
36 69
28 33
33 77
0 45
0 2
