Minimum level:2
Runtime (sec):3.2912162000
Support network with minimum level
46 22
22 30
75 76
76 52
51 68
68 6
67 47
47 57
0 2
0 1
2 77
1 25
1 43
31 5
5 14
53 32
32 16
34 54
54 46
62 38
38 3
17 56
56 80
55 67
25 59
43 44
43 39
57 70
60 24
24 50
77 23
72 20
20 40
41 12
44 42
39 8
80 18
18 10
7 53
4 51
35 36
36 31
30 28
28 26
79 27
27 35
27 15
40 42
66 33
33 63
33 79
37 71
71 72
15 7
15 49
26 13
23 65
23 69
21 78
21 75
78 9
19 11
52 62
49 16
58 34
16 61
50 41
59 60
65 66
65 29
29 55
29 37
61 73
73 21
10 45
45 19
42 64
69 17
70 48
74 58
64 4
63 48
48 74
