Minimum level:4
Runtime (sec):0.8299134000
Support network with minimum level
30 16
16 1
66 16
37 2
37 38
2 3
2 15
38 81
17 78
78 51
77 70
70 28
69 29
29 53
5 13
5 76
76 31
75 35
35 63
35 26
23 75
36 22
22 46
79 12
79 80
80 48
87 88
88 32
45 86
86 46
85 82
82 7
81 55
55 18
55 61
47 57
47 87
57 71
57 21
72 36
63 64
64 11
10 47
7 42
28 79
3 83
3 41
83 84
41 42
25 27
25 44
27 49
44 8
43 39
39 73
26 24
49 33
51 66
68 58
58 72
34 58
4 43
84 85
18 50
61 56
32 30
15 65
65 4
73 89
73 25
89 90
52 40
40 23
24 74
74 69
90 62
42 9
48 59
19 17
60 20
20 34
59 6
53 60
56 54
54 45
21 52
31 14
67 77
71 68
50 24
62 10
0 37
0 19
46 5
33 67
