Minimum level:5
Runtime (sec):30.1522721000
Support network with minimum level
52 30
30 19
64 30
25 73
73 74
73 9
58 46
46 68
10 12
27 28
27 41
28 24
41 40
40 50
50 5
49 53
53 63
66 38
38 70
37 32
32 24
70 32
67 57
57 58
57 10
68 26
39 13
0 42
0 45
42 31
45 1
1 69
1 43
69 70
43 3
43 71
65 33
33 34
33 17
23 66
71 44
44 20
3 72
3 27
72 65
11 39
11 61
61 52
63 47
51 54
54 7
20 62
62 8
24 11
36 18
18 15
56 59
59 29
48 26
26 23
35 2
17 36
34 6
31 35
31 37
4 49
4 55
55 60
29 64
29 67
60 48
21 56
19 22
22 16
47 51
16 14
15 4
7 25
74 21
