Minimum level:2
Runtime (sec):25.4745233000
Support network with minimum level
49 57
57 16
74 50
50 46
53 35
35 14
35 63
67 54
54 31
75 68
68 66
32 76
76 26
20 18
18 12
56 18
19 37
19 67
37 20
37 55
33 8
8 69
8 45
4 34
4 73
34 74
73 9
69 39
39 40
71 70
70 58
3 72
3 33
72 25
11 43
11 53
43 59
45 11
45 61
61 62
27 75
27 48
48 52
47 6
52 28
51 49
46 10
60 38
38 30
41 42
42 15
40 27
15 71
30 7
29 24
24 19
0 2
2 3
2 4
62 51
1 65
65 64
59 36
31 44
31 32
44 1
25 60
36 21
63 36
64 17
66 16
21 23
23 29
23 13
28 22
26 56
55 41
16 22
58 26
17 47
22 5
