Minimum level:2
Runtime (sec):0.0236061999
Support network with minimum level
50 46
46 10
61 62
62 51
1 65
65 64
15 71
71 72
71 70
39 40
40 27
41 42
42 15
60 38
38 30
58 26
26 56
76 26
47 6
47 48
48 52
27 75
75 68
43 59
59 60
31 44
44 1
25 32
32 76
63 36
36 21
64 17
68 66
66 16
52 28
28 22
21 23
23 13
23 29
56 18
55 41
33 8
33 34
8 69
8 45
34 74
4 73
73 9
67 54
54 31
53 35
35 63
35 14
3 33
72 25
70 58
69 39
51 49
0 2
2 4
2 3
29 24
24 19
30 7
49 57
45 11
45 61
74 50
57 16
11 43
11 53
19 67
19 37
17 47
37 20
37 55
20 18
16 22
22 5
18 12
