Minimum level:2
Runtime (sec):1.3324682000
Support network with minimum level
3 5
5 7
21 22
22 6
64 18
18 32
24 16
16 63
46 16
54 94
94 4
93 51
51 69
51 57
78 70
70 8
30 64
63 3
44 12
26 53
53 33
82 56
56 14
55 56
75 76
76 30
85 86
86 24
88 38
38 20
43 73
43 92
73 74
92 50
91 83
83 84
34 35
35 88
19 27
19 36
27 28
36 46
87 78
77 90
90 44
89 11
11 71
39 79
79 43
69 26
69 87
96 44
61 2
61 62
2 10
62 20
41 60
60 42
59 49
49 91
49 31
71 37
37 15
23 72
72 13
20 55
1 19
1 95
95 54
68 40
40 9
74 85
47 48
48 82
15 75
52 1
0 45
45 17
84 61
50 80
25 39
25 52
57 58
58 47
33 34
28 29
17 59
17 25
32 96
10 65
10 81
65 41
81 66
66 93
31 21
29 89
42 67
67 23
67 68
80 77
