Minimum level:6
Runtime (sec):0.1145666000
Support network with minimum level
21 89
89 3
72 22
22 27
70 66
66 24
28 66
94 48
48 25
91 92
92 88
87 53
53 12
8 87
71 72
93 70
47 94
37 38
38 28
58 36
36 41
54 11
19 68
68 18
67 21
27 61
27 47
73 55
73 74
55 17
74 16
77 86
86 78
85 29
29 81
69 93
69 75
75 76
4 65
4 6
65 73
65 71
18 54
33 82
82 34
81 95
95 46
78 34
34 83
16 30
41 42
42 19
23 79
79 80
64 20
20 13
30 20
61 45
88 64
63 91
60 26
26 37
25 26
76 23
57 58
46 50
10 96
96 14
59 60
90 44
44 88
17 31
17 33
31 35
31 43
80 54
24 90
45 63
45 62
62 84
39 69
39 40
40 5
51 52
52 32
35 39
5 8
5 56
56 7
7 15
0 1
1 4
1 67
32 85
15 77
15 49
84 57
83 10
43 51
43 59
50 2
49 9
