Minimum level:2
Runtime (sec):24.8197837000
Support network with minimum level
50 76
76 33
75 30
30 54
27 71
71 52
5 27
5 17
17 57
78 36
36 55
21 24
24 62
23 2
2 69
2 9
19 63
63 64
63 6
45 46
46 29
18 44
44 50
0 23
0 59
59 51
51 1
57 60
60 18
62 58
58 73
1 65
65 15
67 28
28 31
25 68
25 35
68 26
35 74
53 41
41 32
41 66
54 14
40 34
34 8
33 16
16 40
61 16
4 49
49 61
73 22
22 48
74 18
77 78
43 70
70 45
42 38
38 21
39 20
20 37
47 48
48 7
10 39
64 53
52 56
56 72
72 67
26 13
37 11
31 4
32 12
66 42
15 25
15 3
3 43
3 19
55 5
69 77
69 10
29 47
29 75
