Minimum level:1
Runtime (sec):59.4483435000
Support network with minimum level
45 29
29 20
61 46
46 54
75 72
72 62
48 76
76 14
28 22
22 12
21 52
52 56
51 36
36 50
35 69
69 70
69 41
63 73
73 74
49 24
24 71
50 32
40 18
18 3
62 18
43 44
44 8
2 38
38 68
37 16
16 19
33 34
34 26
68 7
67 66
66 60
65 55
55 56
56 9
54 30
32 30
31 23
23 49
23 47
3 67
53 4
53 65
4 43
4 15
17 11
20 21
19 45
19 59
71 75
74 33
41 64
41 31
64 42
30 17
39 5
1 40
1 53
59 10
8 27
27 57
57 58
58 37
70 61
47 48
47 1
26 39
25 51
6 28
42 25
60 13
15 63
15 6
0 35
0 2
