Minimum level:4
Runtime (sec):3.7691693000
Support network with minimum level
95 43
95 96
43 33
96 46
45 79
79 3
71 81
71 44
81 82
44 39
33 49
83 17
17 77
80 84
84 40
72 12
49 65
50 34
34 59
86 11
61 53
61 62
53 4
62 18
77 48
40 24
24 56
29 30
30 25
23 57
57 6
20 94
94 22
93 94
54 42
42 55
16 35
35 36
82 32
32 37
85 86
8 92
92 72
91 70
70 74
69 60
60 8
59 82
48 16
37 38
38 40
25 71
66 78
78 75
63 64
64 9
47 58
58 63
6 83
6 14
76 73
73 5
18 46
27 18
36 28
28 13
51 2
51 67
2 29
2 47
67 90
67 68
3 31
3 87
31 23
87 76
89 91
90 52
68 50
52 66
56 52
74 20
75 88
88 10
19 95
19 41
41 89
41 54
46 26
26 85
39 80
4 69
0 1
0 51
1 15
1 19
21 45
21 93
65 21
15 61
15 27
22 7
55 22
