Minimum level:6
Runtime (sec):0.0201786000
Support network with minimum level
85 63
85 86
63 64
86 40
81 82
82 52
51 35
35 67
35 77
5 13
5 51
25 6
87 26
26 17
39 88
88 7
40 30
67 18
18 46
65 68
68 10
31 66
66 32
34 16
16 9
43 16
20 44
44 11
21 71
21 14
71 72
53 8
8 12
77 54
54 36
23 78
78 32
24 20
52 21
46 52
37 47
37 5
47 84
30 48
60 30
27 79
79 80
61 28
28 1
73 62
62 74
74 76
2 4
2 57
4 37
4 75
57 87
57 58
83 23
84 48
64 38
38 41
59 43
59 60
29 25
80 42
42 39
41 56
56 49
19 59
49 70
72 22
22 3
17 31
76 36
75 33
33 29
45 69
69 15
48 34
36 55
15 81
15 2
70 83
32 50
50 24
3 53
58 73
1 19
1 65
55 27
55 85
0 61
0 45
