Minimum level:5
Runtime (sec):75.8035533000
Support network with minimum level
74 65
65 17
53 73
73 54
69 20
20 16
71 70
70 32
75 76
75 15
76 72
15 46
0 2
0 1
2 33
2 8
1 48
1 3
28 5
67 19
19 69
19 6
55 68
55 59
68 28
59 66
29 51
51 52
37 38
37 53
38 30
58 24
24 29
57 58
79 80
80 56
25 27
27 55
10 35
35 39
35 36
61 50
50 12
22 62
62 26
52 14
36 52
31 45
45 23
41 42
42 71
54 47
44 74
39 11
39 40
17 41
3 67
63 64
64 75
32 60
60 79
66 56
40 57
46 16
23 49
78 18
18 10
26 18
77 61
34 78
21 37
72 22
6 9
6 21
9 44
9 13
56 26
30 4
49 77
49 63
43 34
16 72
33 7
33 43
47 25
48 31
