Minimum level:2
Runtime (sec):2.3948674998246133
Support network with minimum level
69 11
69 76
11 79
11 53
76 70
75 24
24 81
33 59
59 60
38 36
36 17
35 77
77 37
1 3
3 39
3 5
15 16
15 67
16 55
67 80
67 18
80 68
68 63
5 68
64 26
26 10
55 23
23 56
56 65
41 42
42 4
60 25
81 82
82 62
25 22
22 47
72 50
50 34
44 32
32 8
19 29
29 27
58 46
46 13
45 69
70 19
39 6
7 45
7 74
74 40
73 15
79 35
18 1
49 72
71 78
78 30
37 71
37 38
53 61
61 54
0 2
0 73
2 7
2 31
40 20
51 21
21 49
21 41
66 52
52 20
31 44
57 58
30 58
28 33
47 12
43 48
43 14
48 57
34 64
62 34
65 66
20 28
27 28
54 75
63 9
17 43
17 51
