Minimum level:2
Runtime (sec):57.1651824000
Support network with minimum level
26 46
46 8
45 28
28 72
23 42
42 25
75 76
76 57
16 76
3 7
3 23
77 39
39 40
39 41
15 78
15 17
78 29
17 4
67 11
57 68
68 12
33 58
33 69
58 35
69 70
69 45
49 59
59 60
2 50
2 9
50 56
5 65
65 47
79 80
80 44
18 16
52 10
20 66
66 52
47 48
21 77
55 22
22 67
56 43
1 15
70 3
74 79
12 13
35 36
36 14
38 34
34 26
0 27
27 33
27 1
48 2
40 55
41 51
53 31
31 71
31 24
44 54
54 18
19 63
63 21
71 32
32 5
72 64
64 26
37 53
60 38
25 30
25 37
30 38
29 49
73 74
61 75
43 62
62 20
51 73
51 61
24 20
4 6
4 19
