Minimum level:2
Runtime (sec):170.1475294000
Support network with minimum level
62 66
66 18
72 66
43 8
8 41
8 12
75 76
75 1
76 70
1 55
1 43
20 16
16 5
15 35
35 36
70 44
44 40
25 58
58 28
57 21
21 11
21 79
49 27
27 69
19 50
50 20
45 46
45 6
46 17
33 2
2 49
2 54
59 60
60 71
73 38
38 53
40 74
74 13
47 14
67 68
67 29
68 48
29 42
78 10
37 75
37 59
55 63
65 67
71 72
31 34
34 7
11 32
11 25
32 15
48 78
17 48
18 47
7 65
36 9
61 62
51 22
22 3
69 52
52 4
63 64
77 26
26 31
64 40
41 57
42 73
56 24
24 19
28 77
0 39
0 37
39 33
79 80
79 51
80 56
23 61
30 20
54 23
53 30
3 45
