Minimum level:2
Runtime (sec):0.3587196000
Support network with minimum level
15 41
41 29
76 72
72 1
2 4
2 40
4 7
4 37
40 63
39 27
27 43
24 22
22 12
35 36
36 24
49 52
52 50
85 86
86 82
81 69
69 70
47 15
47 59
59 48
30 54
54 25
57 88
88 58
87 71
71 76
45 19
45 46
19 61
19 42
46 18
17 6
6 84
23 31
23 3
31 70
3 83
3 79
53 57
53 26
26 21
51 85
58 34
7 16
16 80
25 64
64 51
75 35
34 11
11 13
11 78
43 45
48 28
67 60
60 33
66 68
68 34
78 38
38 14
37 39
56 28
28 10
0 2
0 47
83 53
79 55
65 73
73 32
74 66
63 87
63 23
50 56
84 67
61 82
42 77
29 81
33 9
33 74
32 44
21 5
77 8
18 30
80 24
20 17
55 20
82 62
62 65
70 49
44 75
