Minimum level:2
Runtime (sec):10.2597347000
Support network with minimum level
65 39
39 7
21 66
66 48
52 22
22 72
71 40
40 34
72 79
44 24
24 18
35 74
74 64
73 23
23 28
23 4
42 31
31 77
29 47
29 75
47 63
75 78
70 14
28 68
68 76
67 46
46 42
41 81
81 45
17 35
17 2
27 41
4 19
4 55
38 49
49 54
64 36
36 27
54 50
53 15
15 33
45 21
51 82
82 52
43 38
76 44
77 58
80 32
32 30
33 5
33 69
5 25
69 56
61 52
58 62
62 11
55 6
6 10
56 71
57 70
78 60
25 8
25 26
8 12
26 9
34 20
20 42
50 67
0 1
0 17
1 73
1 61
59 43
60 80
9 59
9 57
79 16
16 3
37 51
63 37
19 29
19 53
48 30
30 13
18 65
