Minimum level:5
Runtime (sec):0.2973700000
Support network with minimum level
71 77
77 72
4 28
28 21
91 92
92 80
45 50
50 22
85 76
76 46
75 86
86 18
87 88
88 85
83 52
52 22
44 84
84 46
78 26
26 53
39 26
43 40
40 8
74 44
33 37
33 42
37 94
42 15
41 89
89 29
53 64
73 6
73 74
64 54
63 19
19 38
93 10
94 68
38 12
31 32
32 55
18 3
59 23
23 47
23 36
72 67
48 78
12 14
1 45
1 25
25 4
17 69
17 20
69 79
20 41
55 56
56 30
21 87
90 66
66 81
65 66
67 60
60 91
68 34
57 61
61 96
62 58
58 48
96 62
80 9
79 31
3 33
81 75
81 82
82 70
47 95
95 1
24 34
34 7
54 13
36 24
35 63
29 51
22 90
51 83
70 16
16 39
46 11
30 93
15 43
15 57
27 71
27 59
2 73
2 5
5 17
5 35
49 2
49 65
0 49
0 27
