Minimum level:4
Runtime (sec):45.6398079000
Support network with minimum level
68 62
62 6
61 8
8 75
88 80
80 50
49 25
25 77
25 35
42 89
89 93
89 90
60 92
92 22
91 19
19 27
2 73
2 49
73 7
51 33
33 34
33 39
23 52
23 24
52 32
24 81
65 66
66 43
75 53
75 83
69 3
3 78
31 70
31 2
70 32
53 37
53 54
37 21
54 41
17 42
41 51
43 15
43 44
15 29
44 16
4 17
39 11
63 64
63 91
64 40
29 45
29 36
45 67
36 16
47 79
79 74
56 38
38 5
28 38
93 57
57 23
57 58
50 94
94 18
16 12
90 28
27 85
85 87
59 60
22 71
67 68
72 30
30 9
87 88
87 86
46 72
86 72
40 82
82 28
81 82
18 84
83 76
74 48
71 10
1 4
34 76
21 20
20 65
77 26
26 59
78 68
84 46
76 69
32 63
35 61
35 55
55 47
55 56
5 13
58 14
48 1
0 31
