Minimum level:4
Runtime (sec):52.1108482000
Support network with minimum level
40 69
69 68
25 61
25 47
61 32
47 48
18 66
66 19
65 76
76 9
75 33
33 12
70 36
36 52
23 24
24 49
21 27
27 63
71 35
35 70
35 41
53 72
53 59
72 54
59 71
29 37
37 38
37 43
38 30
43 44
43 16
0 39
39 56
39 1
48 58
41 26
26 21
44 42
16 4
15 62
62 17
32 14
67 68
68 5
45 65
45 46
46 34
19 23
3 20
3 60
20 30
60 6
17 3
6 45
6 10
34 67
51 34
52 42
74 54
54 18
63 11
63 73
73 74
42 50
28 64
64 75
50 22
49 22
22 28
1 55
1 8
55 31
8 13
8 25
56 40
30 40
31 51
31 57
4 53
57 7
2 15
2 29
58 2
