Minimum level:2
Runtime (sec):26.8208277000
Support network with minimum level
67 59
59 39
2 68
2 43
68 80
43 25
56 53
53 54
39 40
75 74
74 60
79 76
76 72
80 20
1 9
9 14
9 13
51 52
52 44
64 30
30 16
77 67
42 78
78 62
73 75
57 58
58 34
65 66
66 48
72 57
18 45
45 38
0 47
0 15
47 2
15 21
15 41
25 33
25 26
33 27
26 55
31 32
32 28
3 5
71 79
71 51
24 1
46 8
8 11
8 12
23 69
69 70
70 3
55 24
55 56
29 71
48 6
34 22
27 37
54 49
41 42
21 35
35 36
35 73
36 61
61 31
44 60
49 50
22 18
50 46
40 50
60 17
28 29
19 63
63 64
20 4
6 40
38 16
16 7
37 77
37 23
62 65
17 19
17 10
