Minimum level:2
Runtime (sec):0.2357980000
Support network with minimum level
21 59
21 22
59 93
59 17
22 30
87 88
88 18
8 78
78 26
77 25
25 34
25 47
3 49
49 36
64 52
52 39
58 69
69 83
40 50
50 37
36 5
35 86
86 40
85 74
74 54
80 74
32 73
73 45
73 79
68 28
28 3
54 28
67 81
81 82
27 68
83 84
84 60
61 70
70 62
26 32
46 38
38 48
63 90
90 64
89 76
76 2
91 92
92 42
41 27
62 60
60 63
0 1
0 75
1 23
1 57
75 91
75 43
45 29
29 87
37 46
93 94
94 13
82 62
33 24
24 21
57 58
55 6
19 56
19 7
56 20
34 26
47 65
47 33
51 53
53 61
39 55
43 31
43 44
31 51
44 15
23 77
23 16
16 67
15 89
17 4
4 8
4 19
18 72
10 12
42 11
30 9
71 14
72 41
65 66
48 10
66 40
9 71
20 35
79 85
79 80
