Minimum level:5
Runtime (sec):0.09911449998617172
Support network with minimum level
19 35
19 65
35 20
65 63
65 70
10 23
10 38
23 47
38 34
37 73
73 39
18 75
75 33
36 11
39 77
39 1
77 49
1 5
50 62
62 19
61 60
60 6
34 36
41 42
42 48
55 56
56 54
53 29
29 31
29 59
6 9
6 50
49 51
51 74
46 72
72 3
71 40
40 30
74 69
63 25
70 67
69 64
64 52
25 68
45 12
45 76
76 46
33 41
33 55
15 4
15 78
78 27
0 2
0 43
2 15
43 53
43 79
16 7
24 57
57 26
82 45
20 8
21 80
80 22
79 44
44 14
8 13
48 58
47 24
81 82
31 37
30 32
32 18
22 16
3 22
54 21
17 10
17 81
67 66
66 18
68 17
26 28
58 46
52 16
27 52
28 71
59 61
