Minimum level:2
Runtime (sec):698.5108493000
Support network with minimum level
46 72
72 3
71 40
40 30
51 74
74 69
73 39
39 1
39 77
26 28
28 71
27 52
52 16
64 52
23 47
47 24
81 82
82 45
24 57
42 48
48 58
43 79
43 53
79 80
53 29
6 9
49 50
49 51
50 62
45 12
75 76
75 33
76 46
33 55
33 41
63 25
25 68
69 64
65 70
65 63
70 67
55 56
41 42
62 19
19 35
19 65
1 5
61 60
60 6
3 54
30 32
59 61
38 34
34 36
56 54
29 31
29 59
58 46
57 26
68 17
67 66
66 18
2 15
15 4
54 21
80 22
22 16
16 7
35 36
36 11
21 20
20 8
8 44
8 13
44 14
32 18
31 37
37 73
17 81
17 10
10 23
10 38
0 43
0 2
77 78
77 49
78 27
18 75
