Minimum level:1
Runtime (sec):19.4674603000
Support network with minimum level
44 3
46 28
28 17
67 68
68 24
8 15
15 43
24 9
9 65
9 21
19 27
27 33
37 38
37 69
38 20
69 70
53 61
61 59
40 54
54 11
26 12
62 52
52 13
51 50
50 25
49 67
22 1
1 41
1 35
42 47
47 58
32 45
45 23
17 18
71 39
39 40
39 63
21 72
21 14
72 56
31 71
33 34
33 49
34 8
66 62
59 66
20 5
4 6
6 19
6 31
23 36
29 46
41 42
63 32
43 55
57 64
64 44
58 30
55 48
48 10
56 22
65 53
70 60
60 44
36 37
35 29
18 16
25 26
16 30
30 7
2 57
2 4
0 51
0 2
