Minimum level:2
Runtime (sec):166.9643346000
Support network with minimum level
5 47
47 59
47 19
65 48
48 15
21 66
66 62
31 32
32 7
25 16
16 42
75 76
75 25
76 28
64 6
6 40
6 17
55 1
43 56
43 44
56 26
44 24
19 20
20 38
37 51
51 38
67 11
11 13
22 68
68 14
42 67
23 45
23 77
45 9
45 46
77 34
38 21
26 52
52 41
63 43
41 64
54 33
33 34
74 10
78 62
62 53
15 29
15 57
29 75
29 69
57 37
60 72
72 22
71 36
36 30
35 4
27 58
58 39
69 70
70 28
30 60
9 12
9 31
61 78
34 24
24 8
3 73
3 5
73 61
53 50
39 55
40 23
17 74
17 49
2 3
49 18
18 35
50 71
46 54
28 63
59 65
0 27
0 2
