Minimum level:7
Runtime (sec):2.8189074000
Support network with minimum level
33 41
33 8
41 42
8 31
8 10
25 65
25 94
65 27
65 66
94 26
93 39
39 21
85 79
85 86
79 29
79 80
86 42
87 88
88 60
17 45
45 46
42 30
70 34
34 20
27 74
66 28
74 9
73 76
76 28
75 7
7 23
18 46
46 82
90 38
38 48
29 51
51 89
51 87
63 22
22 78
78 64
64 37
80 59
23 72
72 26
71 84
84 81
83 47
47 49
47 53
52 40
40 6
21 75
21 85
61 33
82 62
62 1
20 92
92 32
91 90
89 52
4 5
44 18
81 18
26 24
24 13
12 14
48 44
53 48
16 54
54 71
28 36
36 70
35 63
67 11
15 68
68 69
32 16
59 77
77 67
60 30
19 61
37 25
58 17
57 83
31 58
43 15
69 55
55 35
55 56
0 73
0 2
2 57
2 93
49 19
49 50
50 12
56 91
30 43
1 3
1 4
