Minimum level:8
Runtime (sec):27.2414798000
Support network with minimum level
25 47
47 26
41 42
42 24
71 72
72 16
50 44
44 3
78 66
66 69
65 66
62 30
30 41
36 62
70 62
69 31
69 70
31 11
61 7
7 10
7 9
54 24
24 14
84 78
85 78
17 86
86 52
55 18
18 26
68 56
56 54
38 53
53 35
53 68
73 79
73 84
79 74
83 38
75 76
76 40
59 60
60 33
29 75
2 21
2 58
21 4
58 80
57 55
45 5
45 46
5 61
46 48
81 82
82 17
43 71
40 65
39 59
39 73
4 32
28 22
22 51
77 85
77 45
26 36
48 37
23 15
23 25
15 81
15 57
19 63
63 20
16 8
35 2
8 13
8 64
64 74
20 49
32 43
80 50
49 39
27 6
27 28
67 83
33 40
74 34
34 54
52 12
51 19
1 77
1 27
0 1
0 23
37 67
37 29
