Minimum level:6
Runtime (sec):9.2989582000
Support network with minimum level
69 41
41 20
84 70
70 78
29 73
73 35
11 30
11 86
30 28
86 21
85 11
87 13
67 88
88 68
75 76
75 27
76 85
27 83
27 96
2 75
2 44
44 19
59 60
60 93
21 14
74 43
43 59
64 20
20 17
46 42
42 22
35 91
35 89
91 74
96 92
92 28
28 47
36 67
51 12
22 52
52 7
5 8
5 33
33 18
57 61
57 58
61 54
58 4
19 40
40 69
39 71
71 38
24 62
62 65
54 82
47 81
81 26
50 38
38 48
34 72
72 18
56 63
63 64
25 15
15 45
15 31
26 79
82 48
83 3
95 80
80 6
79 49
49 32
23 1
1 29
1 95
55 56
17 24
93 94
94 68
78 46
77 37
37 39
37 53
65 25
31 66
66 16
32 87
89 50
89 90
90 9
4 55
18 84
68 34
0 2
0 77
48 16
16 5
9 51
9 36
53 57
53 23
45 10
