Minimum level:6
Runtime (sec):1.5888563000
Support network with minimum level
67 15
67 68
15 17
68 12
7 32
32 16
31 61
61 10
61 62
88 42
42 82
83 95
95 96
2 4
55 56
56 27
33 34
34 43
60 44
44 86
86 54
54 2
76 54
85 80
80 18
17 70
70 78
69 57
57 5
23 59
23 84
59 79
84 51
96 52
51 39
39 55
39 81
58 37
37 41
27 71
71 65
53 50
50 28
75 76
18 24
24 6
19 1
19 20
1 69
20 31
38 49
49 53
63 26
26 74
81 64
64 40
89 90
90 82
29 22
22 33
82 30
30 66
25 35
25 63
35 73
35 58
43 75
43 60
87 88
41 38
10 23
10 13
62 83
21 94
94 47
93 21
28 18
36 89
48 72
72 45
92 72
91 11
91 92
65 3
16 25
78 16
77 87
52 36
40 91
73 40
74 93
46 14
8 67
47 48
5 8
5 7
79 85
79 77
66 28
0 19
0 29
45 9
45 46
