Minimum level:5
Runtime (sec):0.0631920000
Support network with minimum level
36 42
42 5
70 42
75 67
67 45
20 76
76 39
29 19
19 21
52 30
30 46
69 85
69 70
85 86
41 15
15 32
25 29
25 81
81 90
44 77
77 31
68 13
87 51
87 88
51 47
88 78
31 53
27 2
27 73
2 65
2 59
73 74
79 4
4 41
4 71
39 80
80 40
60 18
18 89
7 23
7 52
23 50
47 48
82 24
24 35
50 40
61 83
83 84
64 57
57 11
74 16
16 9
32 36
37 38
38 7
63 64
53 54
40 68
45 49
45 87
0 1
0 62
1 3
62 86
84 36
35 10
65 66
59 60
86 27
56 6
33 34
34 12
66 44
46 14
48 28
17 26
26 79
90 82
89 56
55 69
21 55
21 22
22 17
3 63
3 8
49 61
43 25
54 72
78 58
58 37
28 33
71 20
72 82
8 43
8 75
