Minimum level:4
Runtime (sec):0.0858088000
Support network with minimum level
28 42
42 11
48 42
58 86
86 25
85 65
65 27
26 10
30 84
84 79
83 75
75 76
15 6
15 17
17 85
22 43
43 18
68 28
92 28
32 7
40 47
47 35
47 89
94 32
5 32
82 36
36 8
54 94
93 60
60 58
57 52
52 68
21 72
72 90
71 73
73 19
73 74
76 80
3 39
39 9
24 34
34 40
33 59
59 93
9 12
9 83
12 14
74 16
16 24
19 31
31 50
27 61
27 56
41 66
41 62
66 88
62 92
61 29
29 33
29 67
18 20
78 44
44 46
56 22
55 49
49 37
49 53
80 26
79 23
23 63
1 55
1 38
38 51
37 4
4 15
4 5
35 21
81 82
20 13
91 3
51 91
51 77
87 71
88 48
90 22
89 90
25 69
70 54
50 81
53 70
69 64
64 26
63 45
45 87
46 41
0 1
0 2
67 30
77 78
77 57
