Minimum level:4
Runtime (sec):23.0798210000
Support network with minimum level
31 13
31 68
68 34
67 5
48 46
46 10
47 48
45 48
20 36
36 18
52 38
38 65
43 38
23 44
44 40
15 24
15 67
24 16
21 55
21 14
55 22
55 60
33 61
61 62
65 66
66 30
57 58
57 51
58 9
51 50
40 20
39 50
50 41
37 52
37 15
41 4
4 63
72 42
42 30
9 70
9 31
70 21
35 45
35 43
17 8
8 72
8 28
69 32
32 20
71 35
28 54
29 33
16 17
63 19
19 23
62 56
34 69
30 47
18 6
6 11
53 54
54 71
22 25
60 56
59 53
2 3
2 39
3 37
3 59
56 26
0 64
0 49
64 1
49 57
49 27
27 29
27 2
25 12
26 7
