Minimum level:3
Runtime (sec):19.5980105000
Support network with minimum level
39 29
29 40
40 23
47 48
47 45
48 44
45 64
62 38
38 22
37 36
36 49
53 54
54 31
12 20
20 14
19 46
46 60
64 10
63 67
67 53
42 68
68 7
58 42
27 28
28 70
34 28
41 69
41 58
69 43
57 52
52 8
51 35
35 33
35 37
5 27
5 57
0 21
21 25
49 50
50 41
22 66
25 26
25 1
26 39
1 15
7 65
7 47
65 9
15 4
31 32
31 13
32 3
66 18
33 24
44 30
30 18
24 30
8 19
8 55
55 11
60 61
59 62
61 34
43 44
18 56
56 2
23 51
23 59
70 12
4 6
4 17
17 16
17 63
16 5
